brand_name,years_in_market,audience_reach,market_share,type_of_brand,reviews,sentiment_score,seo_score
PulseTravel,29,2249196.0,17.84,Education,3.0,-52.0,52
QuantumLink,34,2022064.0,3.23,Education,3.0,13.0,40
NimbusLabs,1,880129.0,18.33,Hospitality,4.0,39.0,76
NimbusNet,24,3185711.0,12.63,Media,3.0,48.0,66
HorizonRetail,39,708031.0,13.95,Media,4.0,-90.0,15
EverestDigital,24,4494075.0,15.5,Hospitality,4.0,53.0,49
SummitNet,31,2475129.0,2.64,Manufacturing,4.0,82.0,89
ZenHub,4,1169754.0,16.35,Consulting,3.0,-86.0,58
AuroraPoint,34,4866900.0,13.38,Telecom,4.0,48.0,16
NovaTech,39,4679259.0,10.74,Media,2.0,-36.0,44
NovaTravel,26,858041.0,19.32,Logistics,4.0,-12.0,42
VelocityRetail,27,376105.0,16.35,Manufacturing,2.0,-88.0,3
NovaLink,19,2804777.0,5.43,Education,5.0,-78.0,34
ApexPoint,17,4501094.0,3.03,Logistics,5.0,-29.0,94
RadiantEdge,23,71661.0,17.84,Manufacturing,1.0,99.0,65
NovaZone,25,3011000.0,6.09,Education,3.0,-28.0,95
NovaEnergy,19,2730071.0,7.91,Telecom,2.0,-27.0,29
BeaconDigital,26,4302191.0,7.67,Fintech,1.0,-59.0,28
VelocityTravel,30,2271002.0,15.68,Healthcare,4.0,43.0,59
AuroraSystems,24,1243050.0,2.01,Manufacturing,4.0,-7.0,2
HorizonWorks,16,4430962.0,2.28,IT,5.0,34.0,32
PioneerEnergy,8,2856640.0,10.93,Food,1.0,-39.0,61
FusionTravel,15,433507.0,3.3,Manufacturing,2.0,8.0,39
PulseWorks,7,3776775.0,17.78,Logistics,5.0,-39.0,1
OrbitPoint,9,2383394.0,16.56,Telecom,5.0,-21.0,1
VelocityPoint,30,3480474.0,14.07,Food,4.0,72.0,37
AtlasCore,1,1662632.0,15.52,Ecommerce,3.0,30.0,81
HorizonTravel,29,1147021.0,3.25,Ecommerce,5.0,9.0,6
OrbitWorks,29,3590821.0,19.37,Hospitality,1.0,-94.0,49
BeaconEnergy,6,2764530.0,10.22,Healthcare,5.0,50.0,6
VelocityCore,5,4762911.0,2.96,Education,2.0,-19.0,25
NovaMedia,7,1524530.0,12.98,Manufacturing,3.0,26.0,6
ApexPoint,17,1317252.0,14.22,Hospitality,4.0,41.0,13
PrimeNet,15,3212160.0,10.48,Logistics,5.0,-54.0,62
VertexRetail,39,2210725.0,7.01,Food,3.0,93.0,41
NimbusGlobal,15,4263943.0,18.23,Media,5.0,1.0,78
PulseLabs,26,3671670.0,17.22,Fintech,4.0,63.0,75
VelocityHub,28,2911399.0,12.52,Hospitality,4.0,-82.0,46
SummitLogics,22,2926262.0,19.09,Telecom,5.0,-41.0,78
PulseGlobal,38,4327619.0,2.44,Consulting,3.0,-22.0,92
AtlasGlobal,21,3036423.0,3.92,Media,3.0,-76.0,72
NexusEnergy,13,2101849.0,6.59,Education,5.0,-60.0,12
OrbitLink,27,3888814.0,10.01,Retail,5.0,-4.0,9
FusionHub,14,2386791.0,11.67,Consulting,4.0,-34.0,95
RadiantEdge,30,3556160.0,12.66,IT,1.0,-67.0,11
OrbitEdge,33,1724841.0,2.08,Media,5.0,-12.0,74
HorizonNet,30,4505322.0,10.32,Consulting,1.0,-47.0,0
FusionPoint,18,3287345.0,6.02,Healthcare,4.0,-73.0,98
NimbusTravel,17,4814362.0,19.47,Education,5.0,-87.0,49
VertexWorks,31,4408177.0,8.52,Fintech,3.0,-30.0,71
PrimeTech,11,3881523.0,19.3,Energy,3.0,66.0,39
NovaLabs,25,4777526.0,19.58,Media,5.0,-60.0,81
QuantumNet,15,299624.0,1.59,Fintech,3.0,-12.0,62
HorizonGlobal,18,2958353.0,12.74,Tourism,3.0,-36.0,71
NexusTech,30,2543020.0,3.57,Media,4.0,68.0,57
PioneerDigital,5,1577673.0,12.33,IT,2.0,33.0,92
ZenLogics,27,4274723.0,18.76,IT,3.0,-57.0,39
VertexEnergy,20,1664711.0,14.54,Healthcare,2.0,-20.0,14
FusionTech,16,4297145.0,9.21,Energy,5.0,50.0,89
HorizonLogics,23,3992143.0,18.51,Fintech,3.0,56.0,11
PrimeNet,40,2915973.0,6.09,Retail,2.0,76.0,42
VertexPoint,16,1866472.0,18.02,Energy,5.0,-97.0,30
ZenRetail,11,920201.0,5.04,Energy,5.0,98.0,80
ZenGlobal,38,3889671.0,5.06,Healthcare,4.0,-82.0,60
NovaLogics,3,3539499.0,19.64,Education,2.0,-20.0,22
AuroraEdge,22,1552874.0,2.73,Tourism,4.0,-70.0,0
RadiantWorks,2,3147426.0,17.21,Ecommerce,3.0,76.0,78
OrbitSystems,26,4735187.0,18.23,Education,4.0,93.0,23
PioneerHealth,38,2069477.0,8.4,IT,1.0,-1.0,71
FusionEdge,10,1632039.0,5.04,Consulting,1.0,87.0,96
AtlasRetail,16,2626449.0,15.49,Manufacturing,4.0,15.0,77
VertexWorks,30,3224640.0,4.02,Ecommerce,4.0,58.0,75
VelocityTech,21,1739359.0,17.23,Manufacturing,5.0,86.0,20
AuroraLink,4,3466414.0,1.73,Food,3.0,39.0,18
SummitSystems,1,4224346.0,3.69,Retail,3.0,48.0,96
NexusHealth,9,3788029.0,7.93,Tourism,3.0,42.0,33
PioneerPoint,2,1760439.0,11.44,Energy,4.0,76.0,49
QuantumWorks,19,1579679.0,3.42,Hospitality,5.0,-42.0,48
PioneerFoods,9,2698652.0,6.94,Fintech,3.0,-43.0,41
ApexNet,9,3921917.0,8.31,Logistics,4.0,75.0,22
EverestPoint,7,3167043.0,17.76,Retail,5.0,67.0,16
NovaMedia,8,4993842.0,4.55,Logistics,2.0,-45.0,82
AuroraLink,13,3583554.0,19.58,Consulting,5.0,-8.0,59
BeaconFoods,18,2810596.0,8.03,Healthcare,3.0,-21.0,64
AuroraPoint,24,4633224.0,4.21,Ecommerce,2.0,48.0,22
HorizonLabs,9,3742785.0,9.97,Fintech,4.0,-22.0,36
VelocityLabs,31,3429458.0,18.05,Telecom,5.0,-45.0,22
RadiantTravel,26,432077.0,3.93,Healthcare,2.0,65.0,76
PrimeLogics,21,1641742.0,16.0,Retail,5.0,78.0,19
PioneerLabs,10,2223296.0,1.34,Tourism,4.0,-54.0,23
FusionZone,15,3926866.0,11.48,Telecom,1.0,23.0,6
OrbitSystems,30,4875126.0,17.17,Ecommerce,2.0,60.0,79
RadiantTech,34,2127698.0,16.85,Consulting,5.0,18.0,10
NovaCore,26,1299712.0,13.83,Energy,5.0,18.0,94
PulseNet,10,4982849.0,18.33,Consulting,3.0,-53.0,5
VelocitySystems,15,3353647.0,0.94,IT,4.0,-17.0,94
AtlasLogics,15,672112.0,9.99,Healthcare,3.0,-68.0,33
ZenGlobal,39,2588416.0,10.94,Hospitality,1.0,-71.0,92
PioneerHub,6,2244468.0,7.32,Telecom,4.0,33.0,66
RadiantGlobal,13,3739036.0,16.52,Telecom,5.0,-37.0,9
VelocityHealth,16,1839825.0,3.23,Fintech,3.0,11.0,84
FusionEnergy,37,1519807.0,19.29,Healthcare,1.0,-50.0,78
PulseMedia,34,2303199.0,13.32,Healthcare,5.0,60.0,92
ZenTech,13,665688.0,10.46,Food,5.0,82.0,50
RadiantTravel,8,4737211.0,16.54,Retail,4.0,19.0,91
PulseLabs,16,1165089.0,19.39,Media,5.0,66.0,3
OrbitRetail,31,4904562.0,10.88,Education,4.0,79.0,47
HorizonEnergy,36,4797443.0,15.29,Hospitality,3.0,-39.0,6
PrimeTech,40,193890.0,16.64,Logistics,1.0,-78.0,18
FusionHub,2,1366967.0,12.07,Education,3.0,82.0,71
VelocityNet,22,3826999.0,18.84,Fintech,3.0,-42.0,17
NimbusCore,28,3651042.0,3.51,Healthcare,2.0,40.0,67
OrbitEdge,5,1905440.0,5.07,Healthcare,3.0,-90.0,41
RadiantMedia,31,1224096.0,6.69,Food,2.0,-54.0,90
BeaconHub,30,317969.0,11.72,Retail,3.0,-16.0,48
PioneerGlobal,4,1617790.0,13.22,Ecommerce,1.0,-56.0,71
AtlasFoods,20,2774643.0,18.51,IT,3.0,84.0,28
PulseLabs,29,2973817.0,4.02,Tourism,3.0,-45.0,68
NimbusTravel,39,3403272.0,0.72,Telecom,5.0,-24.0,88
PrimeTech,38,2754151.0,12.78,Healthcare,2.0,74.0,88
RadiantGlobal,6,4173772.0,8.92,Healthcare,4.0,72.0,74
NimbusWorks,36,4756277.0,0.74,Retail,4.0,33.0,34
NimbusSystems,16,4386999.0,15.03,IT,4.0,87.0,59
VelocityFoods,5,3087343.0,14.95,Ecommerce,5.0,-63.0,46
PulseNet,11,2043487.0,4.72,Manufacturing,4.0,60.0,41
SummitSystems,7,2387612.0,15.55,Consulting,2.0,42.0,21
OrbitHub,4,450297.0,9.41,Hospitality,1.0,-94.0,41
ZenHealth,4,2745360.0,10.41,Ecommerce,1.0,-22.0,21
EverestLink,25,1313158.0,6.76,Manufacturing,2.0,-21.0,63
QuantumGlobal,3,1620127.0,19.83,Telecom,5.0,31.0,70
AtlasCore,26,1482147.0,10.87,Hospitality,2.0,-95.0,23
AuroraDigital,4,3258693.0,13.62,Education,2.0,75.0,66
QuantumLink,11,757698.0,14.78,Food,3.0,-47.0,42
OrbitSystems,25,1133206.0,10.41,Manufacturing,5.0,-24.0,78
NimbusZone,19,4487578.0,14.47,Education,1.0,-48.0,66
VelocityEdge,28,4654263.0,1.95,Logistics,3.0,-1.0,99
QuantumZone,26,3724051.0,16.29,IT,3.0,-26.0,27
RadiantLink,6,4361250.0,6.58,Consulting,2.0,85.0,82
AuroraDigital,32,3160555.0,1.66,Telecom,5.0,35.0,95
AuroraMedia,5,1849019.0,7.88,Telecom,1.0,40.0,9
HorizonFoods,11,33712.0,9.16,Food,5.0,74.0,18
FusionTravel,14,3026578.0,5.33,Food,5.0,-95.0,75
NovaLogics,1,1427526.0,9.36,Hospitality,5.0,-15.0,93
PulseHub,6,2156960.0,9.77,Ecommerce,5.0,-86.0,39
SummitTech,12,4334577.0,3.08,Food,3.0,-50.0,34
PioneerGlobal,20,3519815.0,15.04,Fintech,5.0,14.0,60
NimbusDigital,40,1659657.0,18.21,Consulting,5.0,-2.0,78
AtlasNet,20,4549093.0,17.93,Food,4.0,-83.0,21
ApexWorks,18,3897395.0,2.54,Media,2.0,90.0,47
NovaMedia,18,4641704.0,18.08,Media,1.0,-34.0,50
QuantumLabs,23,167525.0,4.25,Ecommerce,5.0,14.0,74
SummitNet,2,2487678.0,13.88,Manufacturing,1.0,-81.0,23
QuantumLink,36,2986708.0,17.76,Education,4.0,-96.0,97
RadiantDigital,38,3976152.0,3.19,Manufacturing,5.0,-76.0,18
VertexRetail,37,1433459.0,11.5,Healthcare,1.0,-44.0,2
BeaconFoods,35,4244078.0,17.52,Energy,1.0,-17.0,35
EverestHub,11,1843794.0,1.72,Fintech,5.0,-38.0,29
SummitRetail,22,2171981.0,7.34,Education,4.0,-43.0,48
BeaconMedia,33,541595.0,3.45,Retail,5.0,85.0,14
PrimeZone,6,1751004.0,11.49,Healthcare,1.0,72.0,31
NimbusGlobal,17,211490.0,8.2,Hospitality,1.0,-92.0,1
QuantumLabs,5,4476422.0,6.23,Fintech,2.0,76.0,74
QuantumGlobal,18,489812.0,2.32,Media,4.0,-3.0,13
EverestNet,26,2017330.0,4.01,Logistics,1.0,-71.0,98
ZenEnergy,40,4532673.0,7.06,Tourism,2.0,-72.0,61
AtlasRetail,31,2848587.0,3.34,Education,2.0,18.0,60
QuantumSystems,17,3926682.0,6.32,Telecom,2.0,-21.0,12
SummitZone,30,1045605.0,17.26,Telecom,5.0,-26.0,40
AuroraDigital,30,3083661.0,14.36,Education,3.0,23.0,3
AtlasLabs,31,3853849.0,18.28,Tourism,2.0,-54.0,39
ApexLink,16,4071198.0,13.78,Education,2.0,32.0,2
VelocityLabs,16,4122946.0,18.64,Tourism,1.0,81.0,6
FusionTravel,1,4177209.0,12.74,Tourism,1.0,-11.0,61
ZenTech,27,1561190.0,0.16,IT,1.0,76.0,49
SummitSystems,17,1590202.0,14.0,Logistics,1.0,68.0,4
PulseTravel,10,4546502.0,14.8,Healthcare,1.0,-84.0,90
NexusRetail,9,2360337.0,4.76,Consulting,5.0,-32.0,68
NovaHub,22,2761286.0,12.29,Hospitality,1.0,86.0,61
BeaconCore,15,1591739.0,16.28,Retail,3.0,10.0,36
AuroraZone,7,3286595.0,9.38,Tourism,4.0,2.0,44
PioneerCore,38,3252089.0,13.58,Food,2.0,86.0,45
VelocityEnergy,19,4683893.0,8.89,Tourism,4.0,29.0,13
SummitLogics,9,4970307.0,6.69,Education,2.0,-74.0,29
BeaconWorks,25,2492281.0,11.47,Food,2.0,93.0,49
AuroraZone,17,1184869.0,13.02,Telecom,3.0,-91.0,11
PrimeEdge,2,85434.0,3.49,Ecommerce,1.0,-10.0,14
PioneerTravel,17,1910131.0,1.15,Hospitality,1.0,3.0,96
HorizonEdge,15,453079.0,6.64,Food,4.0,82.0,35
HorizonPoint,16,180633.0,9.53,Media,4.0,55.0,15
NexusZone,22,673670.0,9.34,Energy,5.0,-87.0,62
ApexDigital,35,3857586.0,17.55,Consulting,1.0,-97.0,7
NovaWorks,16,1698555.0,5.01,Food,1.0,-57.0,65
AuroraDigital,32,1470951.0,16.69,Manufacturing,1.0,-26.0,62
SummitHub,31,3086006.0,3.33,Hospitality,3.0,39.0,19
VelocityDigital,16,3358188.0,16.78,Ecommerce,4.0,39.0,56
NovaZone,18,3449724.0,10.77,Food,5.0,-62.0,43
PrimeDigital,36,3987764.0,17.05,Hospitality,5.0,-90.0,77
ApexLink,32,727819.0,3.82,Fintech,1.0,87.0,7
PrimeZone,19,3060885.0,19.79,Education,1.0,21.0,64
NimbusCore,36,4920178.0,19.07,IT,3.0,98.0,37
ApexHub,7,1302518.0,15.26,Education,5.0,-86.0,88
NovaTravel,12,2959197.0,12.47,Manufacturing,5.0,-9.0,4
VertexCore,15,4190306.0,12.92,Retail,4.0,10.0,4
SummitPoint,3,2106520.0,1.66,Media,2.0,71.0,77
VelocityHub,14,1330790.0,6.37,Tourism,5.0,-17.0,91
SummitEdge,28,4026270.0,14.15,Logistics,5.0,24.0,22
PulseHub,5,2721165.0,7.72,Consulting,2.0,-40.0,17
PulseLink,31,3089886.0,19.47,Manufacturing,1.0,65.0,90
AtlasGlobal,30,310453.0,18.26,Telecom,5.0,-37.0,77
HorizonDigital,39,2654219.0,11.18,Energy,2.0,-93.0,62
EverestSystems,9,3427476.0,6.64,Telecom,2.0,-22.0,74
EverestTravel,33,2846478.0,13.08,Telecom,1.0,-34.0,95
PioneerSystems,21,3476925.0,10.4,Logistics,2.0,21.0,45
SummitNet,15,152747.0,6.66,Fintech,3.0,23.0,62
SummitSystems,20,2648534.0,14.36,Energy,1.0,-49.0,43
ZenFoods,15,4258654.0,12.75,Consulting,1.0,-40.0,38
ApexSystems,19,3967801.0,16.64,Retail,5.0,-85.0,60
EverestWorks,14,1627479.0,11.67,Consulting,5.0,-69.0,56
VelocityTravel,35,1101194.0,9.83,IT,4.0,11.0,48
VelocityWorks,11,2675673.0,10.47,Education,1.0,-92.0,99
AuroraEnergy,17,3604565.0,15.82,Hospitality,4.0,-98.0,82
AuroraLogics,29,2938186.0,15.65,Tourism,4.0,-26.0,76
PrimeLink,21,2834216.0,10.75,Fintech,3.0,-4.0,45
PrimeLabs,9,1641292.0,6.29,IT,5.0,-99.0,25
VelocityHealth,2,2550161.0,13.48,Retail,5.0,-50.0,81
NovaFoods,10,1554634.0,9.91,Healthcare,5.0,-96.0,90
ApexEnergy,6,1460199.0,0.29,Education,1.0,-52.0,34
NimbusEnergy,34,1296352.0,18.99,Hospitality,1.0,40.0,73
QuantumMedia,35,570673.0,1.32,Media,3.0,-16.0,5
AuroraPoint,28,4251172.0,4.03,Ecommerce,4.0,57.0,40
PulseMedia,20,1754195.0,5.15,Tourism,2.0,6.0,29
PioneerHealth,1,3115005.0,4.48,Healthcare,5.0,59.0,28
BeaconLabs,15,1232377.0,10.85,Hospitality,4.0,48.0,44
EverestSystems,4,3545348.0,2.47,Fintech,3.0,-100.0,5
QuantumCore,29,3868542.0,13.42,Healthcare,1.0,-22.0,82
NovaTech,39,1347464.0,6.02,Education,2.0,-62.0,20
NexusSystems,37,995410.0,1.94,Logistics,2.0,-24.0,91
NovaLabs,4,756782.0,6.06,IT,3.0,-32.0,56
QuantumZone,12,2933222.0,9.87,Media,2.0,34.0,46
VertexCore,22,511661.0,0.91,Telecom,5.0,-82.0,77
PioneerFoods,13,272364.0,1.56,Tourism,4.0,69.0,100
NimbusEdge,28,3680805.0,16.69,Telecom,4.0,12.0,30
VelocityEdge,39,1459303.0,9.52,Consulting,1.0,-80.0,86
FusionEdge,6,1148547.0,7.6,Manufacturing,5.0,-91.0,70
SummitHub,33,4699518.0,5.68,Healthcare,1.0,92.0,46
RadiantGlobal,38,3782446.0,9.65,Media,5.0,-69.0,24
ApexMedia,12,2170724.0,18.46,Retail,1.0,-85.0,25
ApexPoint,29,2396033.0,8.11,Tourism,1.0,7.0,20
QuantumTech,33,591724.0,6.49,Logistics,5.0,74.0,40
PulseLabs,1,2975205.0,9.5,Retail,3.0,61.0,69
PrimeHub,12,4788966.0,2.24,Manufacturing,2.0,-59.0,14
VelocitySystems,31,505110.0,0.91,Fintech,3.0,14.0,87
BeaconSystems,40,3645203.0,14.62,IT,1.0,-56.0,36
PrimeFoods,14,2937321.0,17.14,Telecom,2.0,-16.0,17
AtlasLink,4,1178042.0,5.38,Food,2.0,2.0,26
PulseEnergy,25,1220020.0,15.89,Consulting,1.0,-94.0,17
HorizonLogics,25,2824032.0,10.8,Retail,1.0,-46.0,21
AuroraZone,25,2459737.0,0.11,Ecommerce,2.0,92.0,51
NovaRetail,23,247948.0,5.17,Consulting,2.0,92.0,35
HorizonMedia,11,1500841.0,11.59,Consulting,5.0,-31.0,88
HorizonTravel,19,3527517.0,15.26,Manufacturing,4.0,-76.0,35
NovaZone,24,3135225.0,13.05,Ecommerce,2.0,-28.0,96
VelocityLogics,6,889772.0,8.54,Energy,3.0,-72.0,45
NovaRetail,31,3675338.0,3.09,Food,5.0,99.0,93
PulsePoint,33,1684707.0,6.01,Consulting,5.0,51.0,80
AtlasNet,35,2003293.0,14.51,Healthcare,2.0,35.0,79
BeaconCore,27,2721935.0,17.72,Telecom,2.0,-35.0,41
PioneerTech,17,3973658.0,12.21,Manufacturing,2.0,42.0,7
AuroraCore,20,3579235.0,16.93,Consulting,5.0,-100.0,38
NimbusZone,29,3333822.0,15.09,Consulting,5.0,-21.0,99
PioneerSystems,39,1947131.0,19.18,Consulting,2.0,-18.0,24
PioneerLink,38,2231216.0,9.53,Retail,5.0,-89.0,32
NimbusFoods,19,2262372.0,1.63,Media,4.0,-8.0,86
NimbusRetail,6,369904.0,17.84,Energy,1.0,-3.0,54
PrimeRetail,22,2108904.0,14.91,Ecommerce,2.0,-15.0,61
ZenHub,29,3667484.0,13.71,Energy,4.0,-19.0,0
AtlasHealth,8,297951.0,3.03,Education,4.0,41.0,38
AuroraFoods,5,1700343.0,11.9,Energy,3.0,95.0,61
QuantumTravel,3,1085044.0,19.23,Manufacturing,5.0,49.0,95
HorizonZone,37,196716.0,15.68,Tourism,2.0,-39.0,53
NovaTech,26,990912.0,16.0,Healthcare,5.0,85.0,59
BeaconEdge,1,2726462.0,4.63,Fintech,3.0,-94.0,75
NexusPoint,29,4679761.0,5.03,Tourism,2.0,100.0,51
QuantumLabs,17,1997679.0,14.62,Retail,3.0,43.0,62
VelocityLink,8,3036724.0,6.79,IT,4.0,-27.0,65
OrbitLink,39,3351872.0,2.95,Ecommerce,2.0,-51.0,78
PulseTravel,36,822777.0,6.39,Tourism,2.0,12.0,56
SummitRetail,31,4219888.0,15.51,Food,4.0,-91.0,3
PrimeSystems,5,760074.0,11.18,Fintech,3.0,49.0,18
AtlasHub,19,3377031.0,3.82,Media,2.0,-34.0,58
HorizonHub,28,4920618.0,13.72,Fintech,1.0,43.0,61
FusionLabs,19,3131982.0,17.7,Telecom,3.0,-81.0,81
SummitLabs,15,3009216.0,3.9,IT,3.0,29.0,31
EverestZone,40,275530.0,10.44,Manufacturing,2.0,-90.0,17
ZenEnergy,5,4992309.0,7.4,Hospitality,4.0,40.0,60
ApexTech,7,2684566.0,4.11,Logistics,5.0,-98.0,87
SummitWorks,13,758106.0,12.2,Healthcare,3.0,-15.0,58
QuantumCore,13,235538.0,15.49,Education,2.0,-21.0,50
OrbitHealth,29,238947.0,1.74,Media,5.0,-75.0,89
OrbitFoods,28,2727374.0,12.01,Food,2.0,-54.0,39
AtlasTech,37,3170275.0,6.45,IT,5.0,-26.0,89
FusionZone,33,1198371.0,3.23,Tourism,4.0,-54.0,54
PioneerRetail,16,653418.0,17.78,Media,1.0,-56.0,60
ZenCore,12,1971498.0,12.84,Tourism,5.0,7.0,22
BeaconNet,38,3026319.0,5.91,Education,4.0,-96.0,16
VertexZone,32,344120.0,15.02,Media,5.0,-72.0,58
VelocityHealth,22,891275.0,7.71,Ecommerce,1.0,86.0,55
VelocityHealth,22,2950231.0,2.52,Ecommerce,1.0,55.0,37
HorizonCore,24,982038.0,7.08,Ecommerce,5.0,-72.0,90
AuroraNet,6,1201143.0,1.17,Media,4.0,-44.0,11
EverestFoods,38,1666767.0,5.93,Energy,2.0,55.0,30
NovaEnergy,5,2933434.0,0.92,Education,3.0,37.0,29
AuroraTech,37,3345827.0,19.93,Energy,1.0,-14.0,22
HorizonHealth,38,3079263.0,1.05,Food,5.0,-53.0,30
OrbitEdge,28,2964365.0,16.21,Education,3.0,50.0,40
VertexRetail,39,3529415.0,4.4,Education,5.0,10.0,92
VertexCore,7,1963650.0,14.55,Logistics,5.0,-13.0,63
QuantumLabs,39,1312796.0,1.15,Ecommerce,2.0,65.0,10
FusionGlobal,25,2682474.0,11.42,Consulting,2.0,-67.0,56
HorizonLabs,33,709335.0,9.93,Logistics,1.0,-3.0,93
QuantumTravel,15,260328.0,1.95,Telecom,1.0,-62.0,67
RadiantSystems,5,2303258.0,18.27,Logistics,5.0,-12.0,11
VelocityMedia,19,1889435.0,11.48,Ecommerce,3.0,51.0,52
VelocityTravel,39,3783098.0,11.59,Logistics,5.0,33.0,50
NimbusGlobal,31,1387911.0,10.56,Media,2.0,-72.0,14
ApexRetail,32,3482597.0,4.35,IT,2.0,20.0,24
ZenTech,38,2302712.0,15.51,IT,4.0,50.0,1
RadiantNet,31,2951591.0,1.54,Ecommerce,2.0,86.0,31
BeaconLogics,23,2495730.0,16.48,Telecom,4.0,75.0,100
NimbusRetail,19,1342866.0,12.38,Manufacturing,5.0,-77.0,78
NexusCore,19,2508337.0,19.41,Healthcare,5.0,-76.0,29
ApexEdge,40,3927683.0,16.61,Manufacturing,4.0,48.0,69
PioneerLink,30,2840729.0,0.26,Fintech,4.0,27.0,64
PulseHub,40,3795975.0,19.25,IT,5.0,91.0,44
PrimeGlobal,38,593517.0,13.78,Education,1.0,-43.0,82
FusionWorks,7,1911482.0,14.32,Manufacturing,1.0,14.0,31
AtlasNet,11,1492586.0,11.92,Hospitality,2.0,-68.0,47
EverestRetail,28,249863.0,17.11,Telecom,4.0,10.0,2
NexusTech,38,2241807.0,12.88,Telecom,4.0,-64.0,9
AtlasEdge,37,2598006.0,9.59,Energy,5.0,27.0,13
PrimeNet,9,194020.0,17.97,Fintech,3.0,-42.0,8
NexusMedia,9,1969155.0,14.48,Media,2.0,38.0,0
OrbitSystems,28,1284109.0,10.32,Fintech,3.0,61.0,7
QuantumFoods,9,3965554.0,15.0,Media,2.0,-39.0,52
NovaSystems,26,3930019.0,11.96,Ecommerce,4.0,34.0,17
SummitZone,37,2037406.0,17.47,Consulting,2.0,-75.0,52
RadiantLogics,39,2717690.0,3.46,Hospitality,1.0,89.0,98
PulseZone,8,1511659.0,3.24,Logistics,2.0,-13.0,81
AuroraLink,32,3208074.0,14.73,Media,1.0,66.0,91
OrbitEnergy,21,322600.0,6.64,Energy,2.0,87.0,5
NexusSystems,8,13420.0,16.71,IT,2.0,-39.0,90
PulseFoods,24,1031792.0,14.59,Fintech,1.0,69.0,0
AtlasEdge,9,2813123.0,15.83,Telecom,4.0,-95.0,25
BeaconTech,33,4621142.0,14.18,Hospitality,5.0,62.0,5
NimbusLink,6,317455.0,6.63,Healthcare,5.0,90.0,89
NexusRetail,19,1904967.0,12.23,IT,4.0,53.0,92
PioneerHub,8,3772728.0,1.75,Retail,5.0,-31.0,97
VertexEnergy,4,2087710.0,8.39,Healthcare,4.0,-43.0,81
OrbitPoint,37,2282133.0,4.87,Ecommerce,1.0,87.0,0
NimbusCore,6,1987327.0,14.14,Retail,5.0,100.0,36
PulseLink,1,1153365.0,6.79,Ecommerce,3.0,13.0,50
SummitDigital,11,3066594.0,11.87,IT,1.0,-13.0,67
HorizonSystems,21,66537.0,4.15,Hospitality,4.0,6.0,86
VelocityLogics,31,2789947.0,16.44,Manufacturing,2.0,63.0,93
AtlasSystems,19,2460896.0,7.48,Food,5.0,58.0,87
PulseEnergy,20,402280.0,17.23,Telecom,3.0,7.0,66
PulseTravel,20,1994902.0,4.58,Hospitality,1.0,-56.0,54
ZenLink,5,602583.0,15.66,Food,5.0,47.0,28
FusionFoods,11,2521459.0,16.57,Manufacturing,2.0,6.0,13
PrimeWorks,14,4398346.0,13.89,Telecom,1.0,17.0,68
HorizonMedia,19,2435838.0,16.03,Manufacturing,4.0,-37.0,71
NovaLogics,38,1330832.0,3.42,Logistics,3.0,-1.0,14
PrimeHub,28,4575653.0,4.46,Retail,1.0,14.0,1
ZenHealth,34,2246262.0,12.72,Fintech,1.0,-96.0,41
HorizonPoint,20,1344880.0,13.54,Hospitality,4.0,49.0,45
RadiantNet,18,2872466.0,17.0,Consulting,3.0,100.0,2
AtlasWorks,33,3826420.0,7.85,Ecommerce,2.0,74.0,43
NexusTravel,40,3379791.0,1.14,Tourism,4.0,-15.0,3
QuantumLabs,3,3835675.0,17.79,Education,1.0,64.0,74
PulseDigital,31,1415583.0,3.23,Retail,5.0,-34.0,16
FusionLabs,5,3901136.0,10.49,Fintech,2.0,-24.0,12
PrimeRetail,20,1245982.0,10.95,Fintech,5.0,-22.0,50
OrbitMedia,34,3448320.0,9.12,Healthcare,3.0,43.0,50
NimbusLogics,10,3125365.0,6.25,Media,5.0,-12.0,77
HorizonHealth,21,3075961.0,0.15,Food,3.0,-34.0,0
QuantumPoint,4,4010879.0,7.23,Food,2.0,-16.0,23
PulseTravel,32,4479729.0,13.56,Media,5.0,-13.0,40
AtlasDigital,24,936213.0,16.97,Fintech,5.0,65.0,10
PioneerHub,20,3412706.0,6.3,Healthcare,1.0,-72.0,11
SummitEnergy,22,2316345.0,4.77,Food,3.0,-55.0,64
QuantumZone,6,1261474.0,14.51,Telecom,2.0,-57.0,40
ZenZone,34,3609772.0,4.94,Fintech,3.0,15.0,74
RadiantLabs,35,2450242.0,3.23,Retail,5.0,-51.0,75
PulseEdge,2,3793680.0,3.71,Consulting,2.0,68.0,73
SummitRetail,12,453291.0,4.67,Energy,4.0,0.0,79
AtlasNet,20,3726489.0,17.98,IT,1.0,26.0,99
PrimeSystems,3,2509630.0,2.27,Hospitality,1.0,-14.0,67
ZenLabs,32,3127014.0,6.29,Education,5.0,-19.0,12
ZenHub,5,1564132.0,7.17,Healthcare,3.0,32.0,90
AtlasSystems,11,566651.0,1.66,IT,3.0,9.0,26
NovaEdge,32,4940934.0,16.2,Manufacturing,1.0,1.0,3
PrimeSystems,27,1582414.0,7.73,Retail,5.0,-57.0,66
PulsePoint,21,3042101.0,15.0,Energy,3.0,-68.0,63
AuroraNet,30,1705376.0,8.21,Telecom,3.0,-27.0,40
